126.8943207,37.4661696
127.044837,37.6660612
126.8457793,37.534311
126.8972023,37.473325
127.0565207,37.5139848
126.921456,37.6156757
126.8385254,37.4901258
126.8717993,37.5540319
127.0347849,37.5245103
126.9799867,37.48701965
126.8756087,37.5290568
127.0323978,37.6554768
126.9061571,37.5138983
126.8530714,37.500545
126.9714636,37.4801925
127.0170402,37.6370282
126.9465441,37.5075081
126.939035,37.4715821
126.8826848,37.4770244
126.9506584,37.5005225
127.0466399,37.49865995
126.8363299,37.52436415
127.0616659,37.654394
126.9284065,37.4834064
126.8554331,37.5228214
127.1214335,37.5443299
127.0269077,37.6268335
126.9027945,37.494063
126.8820641,37.4951854
126.9104738,37.506933
126.8355529,37.5336442
126.8532512,37.558653
126.9368887,37.5021105
126.8108951,37.5710462
126.9009773,37.4991368
126.9042265,37.4590357
127.0697478,37.5707689
126.8473331,37.5006512
126.9024807,37.5193247
126.9089169,37.6016598
126.9460824,37.4831563
126.8626537,37.5012717
126.9137086,37.6220821
126.8937309,37.4772941
126.8650633,37.502084
127.018088,37.6194104
126.8872629,37.4995852
127.0304855,37.6522545
127.0505295,37.6538696
127.1215351,37.5164031
127.1286743,37.4836751
126.8912799,37.4862522
126.9329053,37.5073763
126.8304578,37.4933032
126.9948792,37.4866882
126.8521252,37.4855486
126.9146012,37.6136331
127.0007641,37.4900549
126.9549042,37.4814353
127.0133327,37.6092355
126.9036448,37.5194726
126.9718515,37.4874957
126.9060268,37.5105214
127.0448914,37.4730463
126.9633343,37.4749214
127.0598953,37.485149
126.9272203,37.5217424
126.8618176,37.5245729
127.0219716,37.619952
127.0163941,37.4926578
126.9605285,37.5065542
127.0263337,37.5072738
127.0207617,37.6078026
126.9433403,37.4795497
127.0730543,37.62627695
127.0468037,37.68253335
126.9262539,37.5080962
126.8487425,37.5198014
126.9123661,37.4868762
126.8452594,37.4929369
126.9072087,37.5009004
127.0205678,37.5069308
126.8557494,37.4888722
127.0683519,37.6537493
126.9001631,37.4820502
126.9181893,37.6194614
127.0123834,37.4863772
127.0609389,37.5018297
127.1275525,37.5486728
126.8318818,37.5493311
126.8342406,37.5655113
127.0327813,37.4872446
126.8841517,37.4989679
126.9270365,37.4920112
127.0392362,37.5107047
126.8412653,37.5535944
126.8532637,37.5307566
126.8859359,37.4753403
126.8563708,37.4916766
126.917945,37.4712962
126.861765,37.5070203
126.9132786,37.6122498
126.8373615,37.53883275
126.9703662,37.5675683
127.0302544,37.4944983
126.9076609,37.4764297
127.0481265,37.5172363
126.9551924,37.4784883
126.9012586,37.4506854
126.8974158,37.5287389
126.9062048,37.55914155
127.132519,37.5259808
127.0035477,37.61330555
126.9166254,37.5119514
127.0350283,37.5026224
126.8975225,37.5050273
127.1435873,37.542898
126.9011055,37.47415745
126.8712422,37.5275112
126.9295024,37.5801055
127.1104039,37.504609
126.8874178,37.4873517
126.9065597,37.5035447
126.8960861,37.4814128
126.8367072,37.5425991
127.0407797,37.6703415
126.8969899,37.4894382
126.9011146,37.4692538
126.8325917,37.4943867
127.0831273,37.6514398
126.8438886,37.50281335
127.0199948,37.5185978
126.986683,37.4856145
126.9358708,37.4741365
127.0432159,37.6566092
127.0624069,37.6562713
126.9092995,37.4620301
127.0342434,37.6624061
126.8926252,37.46798555
126.9414329,37.4997186
126.9140856,37.5156236
127.0445245,37.4834909
126.9416654,37.5129475
127.0379488,37.4921786
126.8640098,37.5333057
126.8415075,37.4803813
126.8900768,37.45353
126.9790948,37.4919155
126.8435034,37.5294941
127.1342997,37.50148495
126.8748113,37.5207536
126.8972947,37.5094016
126.8531725,37.491798
126.8859887,37.4803077
126.8895033,37.4760191
126.9185269,37.5001939
126.8838298,37.4758795
126.9358518,37.4670073
126.8842933,37.4917392
126.8590429,37.495564
126.8289067,37.5003075
126.9659311,37.4736656
126.92412,37.503971
126.9406503,37.4844945
126.9055036,37.5252401
126.923733,37.5544616
126.8427907,37.4969824
127.0194937,37.6185492
127.0453175,37.6694519
126.8395931,37.4920355
126.8547438,37.5074571
127.071745,37.6596874
127.0386549,37.4772708
127.0589611,37.5043893
127.0251912,37.61474885
126.9036411,37.4877552
126.8320861,37.4948698
127.0107369,37.5354704
127.049132,37.6676581
126.8456366,37.4958396
126.8794359,37.4777135
126.8764114,37.4924526
126.8585243,37.4928382
126.9243844,37.4911639
126.9260544,37.4964211
127.0753779,37.6061804
127.0543712,37.50792225
127.0609078,37.5121481
126.8904366,37.4985278
126.9070357,37.4524516
127.0357744,37.51506445
126.8339001,37.544158
126.8501361,37.5008416
126.9208904,37.6141112
126.8747945,37.4958277
126.8487192,37.5396916
126.8250625,37.481088
126.9192153,37.5030765
126.9001903,37.4774926
126.8459784,37.5050297
