S0116214,카페/디저트,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254203,호수공원4로
S0116217,치킨,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190087,매화로
S0116219,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116220,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116228,야식,4119011500,경기도,부천시,옥길동,\N,4119079500,범안동,411903186021,양지로
S0116229,찜탕,1154510300,서울특별시,금천구,시흥동,\N,1154567000,시흥1동,115453117004,독산로
S0116234,돈까스/일식,4117310400,경기도,안양시 동안구,호계동,\N,4117361000,범계동,411734349200,평촌대로217번길
S0116235,돈까스/일식,4117310400,경기도,안양시 동안구,호계동,\N,4117361000,범계동,411734349200,평촌대로217번길
S0116236,돈까스/일식,4117310400,경기도,안양시 동안구,호계동,\N,4117361000,범계동,411734349200,평촌대로217번길
S0116239,도시락,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481703332023,모덕로
S0116240,중식,4115010100,경기도,의정부시,의정부동,\N,4115059500,가능동,411503181002,가능로
S0116241,중식,4115010100,경기도,의정부시,의정부동,\N,4115059500,가능동,411503181002,가능로
S0116242,중식,4115010100,경기도,의정부시,의정부동,\N,4115059500,가능동,411503181002,가능로
S0116243,족발/보쌈,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416103211017,양벌로
S0116247,돈까스/일식,1154510200,서울특별시,금천구,독산동,\N,1154561000,독산1동,115453116013,벚꽃로
S0116250,돈까스/일식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718581,신양3길
S0116251,돈까스/일식,4817013200,경상남도,진주시,호탄동,\N,4817074000,가호동,481704797668,호탄길13번길
S0116252,중식,4421010800,충청남도,서산시,석남동,\N,4421055000,석남동,442103254037,동서1로
S0116254,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343290,용현로120번길
S0116255,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343290,용현로120번길
S0116256,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0116257,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0116258,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343289,용현로105번길
S0116259,치킨,4117110200,경기도,안양시 만안구,석수동,\N,4117160000,석수2동,411713182012,석천로
S0116260,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116261,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116262,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116263,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116264,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116265,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116266,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116267,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116268,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116269,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116270,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116271,중식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116275,돈까스/일식,4315011600,충청북도,제천시,장락동,\N,4315051000,교동,431504854555,장락로1길
S0116283,분식,4139012400,경기도,시흥시,조남동,\N,4139057000,목감동,413903350920,목감둘레로
S0116285,도시락,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411504343169,비우로92번길
S0116288,야식,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685312,강변2길
S0116291,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343377,태평로24번길
S0116292,돈까스/일식,1162010100,서울특별시,관악구,봉천동,\N,1162054500,청림동,116204160741,청림길
S0116294,족발/보쌈,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117003,가산로
S0116297,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0116299,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
S0116300,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411503215066,평화로
S0116303,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343295,용현로160번길
S0116304,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0116307,분식,3171025622,울산광역시,울주군,온양읍,대안리,3171025600,온양읍,317103173017,남창강변로
S0116308,분식,3171025622,울산광역시,울주군,온양읍,대안리,3171025600,온양읍,317103173017,남창강변로
S0116313,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0116314,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0116320,야식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0116321,야식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0116326,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
S0116327,치킨,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,\N,\N
S0116329,중식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411503181050,충의로
S0116330,중식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411503181050,충의로
S0116331,한식,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0116332,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
S0116333,피자,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
S0116334,야식,4719010100,경상북도,구미시,원평동,\N,4719053500,원평동,471904724066,구미중앙로17길
S0116340,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116342,돈까스/일식,1154510200,서울특별시,금천구,독산동,\N,1154563000,독산3동,115453117009,문성로
S0116343,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472303307052,충효로
S0116348,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116355,돈까스/일식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718582,신양4길
S0116358,한식,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181002,가능로
S0116366,돈까스/일식,4715010400,경상북도,김천시,성내동,\N,4715051600,자산동,471503306030,자산로
S0116367,돈까스/일식,4715010400,경상북도,김천시,성내동,\N,4715051600,자산동,471503306030,자산로
S0116368,돈까스/일식,4715010400,경상북도,김천시,성내동,\N,4715051600,자산동,471503306030,자산로
S0116369,치킨,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0116370,치킨,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,\N,\N
S0116371,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013053000,중앙동,501303349235,일주동로
S0116372,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0116373,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0116374,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0116375,야식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254208,호수공원9로
S0116379,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116380,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116381,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116382,찜탕,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416103211017,양벌로
S0116383,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343353,추동로5번길
S0116386,치킨,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350857,명지국제5로
S0116388,치킨,4121010300,경기도,광명시,하안동,\N,4121063100,하안1동,412104361207,안재로6번길
S0116389,야식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181029,신흥로
S0116390,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0116391,돈까스/일식,1154510200,서울특별시,금천구,독산동,\N,1154563000,독산3동,115453117009,문성로
S0116392,찜탕,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0116393,치킨,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416103211017,양벌로
S0116394,치킨,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503181062,태평로
S0116395,아시안/양식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115454151222,벚꽃로24길
S0116396,치킨,2644010400,부산광역시,강서구,명지동,\N,2644053500,명지1동,264403350857,명지국제5로
S0116398,돈까스/일식,4413325022,충청남도,천안시 서북구,성환읍,성월리,4413325000,성환읍,441334550338,성월1길
S0116399,돈까스/일식,1162010100,서울특별시,관악구,봉천동,\N,1162060500,은천동,116203005083,봉천로
S0116413,돈까스/일식,4413325021,충청남도,천안시 서북구,성환읍,성환리,4413325000,성환읍,441333250033,성환2로
S0116414,한식,3171025622,울산광역시,울주군,온양읍,대안리,3171025600,온양읍,317103173086,화산발리로
S0116415,한식,3171025622,울산광역시,울주군,온양읍,대안리,3171025600,온양읍,317103173086,화산발리로
S0116417,돈까스/일식,2823710700,인천광역시,부평구,부개동,\N,2823766000,부개2동,282374262350,부일로113번길
S0116420,한식,4421010200,충청남도,서산시,동문동,\N,4421053500,동문2동,442103254127,율지3로
S0116421,족발/보쌈,1153010200,서울특별시,구로구,구로동,\N,1153054000,구로3동,115304148329,디지털로27길
S0116422,야식,4141010500,경기도,군포시,금정동,\N,4141056000,금정동,414104400264,산본천로226번길
S0116423,아시안/양식,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,415903351754,꽃내음1길
S0116426,아시안/양식,4121010100,경기도,광명시,광명동,\N,4121058000,광명7동,412103187064,새터로
S0116427,야식,4121010100,경기도,광명시,광명동,\N,4121058000,광명7동,412103187064,새터로
S0116428,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0116429,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181056,효자로
S0116430,한식,4115010200,경기도,의정부시,호원동,\N,4115055500,호원2동,411504343489,회룡로137번길
S0116431,중식,4817011900,경상남도,진주시,상대동,\N,4817067300,상대동,481703332026,상대로
S0116434,분식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000136,호국로
S0116442,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116444,돈까스/일식,4413325021,충청남도,천안시 서북구,성환읍,성환리,4413325000,성환읍,441333250034,성환3로
S0116445,한식,2629010700,부산광역시,남구,용호동,\N,2629057000,용호1동,262903131015,분포로
S0116451,한식,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343516,발곡로23번길
S0116452,야식,4617025023,전라남도,나주시,남평읍,동사리,4617025000,남평읍,461704685313,강변1길
S0116454,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343460,호국로1309번길
S0116455,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343460,호국로1309번길
S0116456,카페/디저트,4121010100,경기도,광명시,광명동,\N,4121056000,광명5동,412104361072,광오로9번길
S0116457,돈까스/일식,1154510300,서울특별시,금천구,시흥동,\N,1154567000,시흥1동,115454151315,시흥대로50길
S0116458,돈까스/일식,4119010900,경기도,부천시,상동,\N,4119074400,상동,411903184006,상일로
S0116459,패스트푸드,1159010700,서울특별시,동작구,사당동,\N,1159063000,사당2동,115904157120,동작대로27길
S0116463,도시락,4121010100,경기도,광명시,광명동,\N,4121058000,광명7동,412103187019,도덕로
S0116464,야식,4719010100,경상북도,구미시,원평동,\N,4719053500,원평동,471903304010,문화로
S0116477,카페/디저트,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,\N,\N
S0116484,분식,4115011100,경기도,의정부시,녹양동,\N,4115062000,녹양동,411504343169,비우로92번길
S0116485,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472304730301,상록2길
S0116487,한식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0116488,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116489,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
S0116490,찜탕,4773025025,경상북도,의성군,의성읍,도서리,4773025000,의성읍,477304745475,중앙길
S0116491,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116492,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745141,동서2길
S0116493,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116494,치킨,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745053,군청길
S0116495,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477303315010,홍술로
S0116496,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116497,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116498,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745141,동서2길
S0116500,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116501,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116502,분식,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745053,군청길
S0116503,한식,4773025024,경상북도,의성군,의성읍,도동리,4773025000,의성읍,477304745475,중앙길
S0116504,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116505,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116506,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116507,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116508,치킨,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745172,문소1길
S0116510,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
S0116511,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745173,문소2길
S0116512,야식,4773025023,경상북도,의성군,의성읍,상리리,4773025000,의성읍,477304745140,동서1길
S0116513,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
S0116514,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116515,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116516,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116517,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745345,염매시장길
S0116518,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116520,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116521,찜탕,4773025022,경상북도,의성군,의성읍,중리리,4773025000,의성읍,477304745472,중리길
S0116522,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116523,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,\N,\N
S0116524,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116525,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
S0116526,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116527,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745475,중앙길
S0116529,족발/보쌈,4773025024,경상북도,의성군,의성읍,도동리,4773025000,의성읍,477304745475,중앙길
S0116530,치킨,4773025024,경상북도,의성군,의성읍,도동리,4773025000,의성읍,477304745454,전통시장2길
S0116531,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718988,후생길
S0116533,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116534,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116535,한식,4773025021,경상북도,의성군,의성읍,후죽리,4773025000,의성읍,477304745174,문소3길
S0116536,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,472304730210,모란3길
S0116537,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343344,청사로5번길
S0116538,찜탕,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181037,의정로
S0116540,야식,4122025924,경기도,평택시,청북읍,옥길리,4122025900,청북읍,412204364458,안청로2길
S0116541,야식,4122025924,경기도,평택시,청북읍,옥길리,4122025900,청북읍,412204364458,안청로2길
S0116542,분식,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,\N,\N
S0116543,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116544,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116545,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116546,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116547,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116548,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116549,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116550,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116551,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116552,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116553,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116554,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116555,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116556,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116557,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116558,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116559,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116560,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116561,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116562,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0116563,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
