S0119276,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119277,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119278,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119279,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119280,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119281,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119282,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119283,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119284,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119285,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119286,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119287,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119288,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119289,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119290,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119291,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119292,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119293,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119294,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119295,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119296,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119297,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119298,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119299,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119300,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119301,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119302,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119303,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119304,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119305,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119306,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119307,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119308,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119309,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119310,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119311,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119312,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119313,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119314,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119315,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119316,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119317,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119318,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119319,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119320,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119321,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119322,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119323,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119324,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119325,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119326,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119327,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472303018037,호국로
S0119328,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0119329,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0119330,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0119331,패스트푸드,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0119337,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0119338,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0119339,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0119340,피자,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343537,송현로52번길
S0119343,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181067,송현로
S0119344,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181067,송현로
S0119348,회,4115011200,경기도,의정부시,고산동,\N,4115057300,송산1동,\N,\N
S0119358,치킨,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471503306005,김천로
S0119360,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119361,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119371,치킨,4136011100,경기도,남양주시,별내동,\N,4136057000,별내동,413604841510,두물로39번길
S0119372,한식,4719010100,경상북도,구미시,원평동,\N,4719053500,원평동,471903308044,역전로
S0119373,분식,4159014000,경기도,화성시,새솔동,\N,4159051500,새솔동,\N,\N
S0119375,피자,4715010500,경상북도,김천시,평화동,\N,4715053600,평화남산동,471503306005,김천로
S0119377,분식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0119378,카페/디저트,1162010100,서울특별시,관악구,봉천동,\N,1162060500,은천동,116202000003,남부순환로
S0119381,패스트푸드,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181061,신촌로
S0119382,패스트푸드,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181061,신촌로
S0119385,돈까스/일식,4790036046,경상북도,예천군,호명면,산합리,4790036000,호명면,479004853990,양지3길
S0119391,족발/보쌈,4150010300,경기도,이천시,중리동,\N,4150052000,중리동,415004421716,중리천로70번길
S0119404,한식,1150010300,서울특별시,강서구,화곡동,\N,1150059300,화곡8동,115003115011,초록마을로
S0119405,한식,1150010300,서울특별시,강서구,화곡동,\N,1150059300,화곡8동,115003115011,초록마을로
S0119406,한식,1150010300,서울특별시,강서구,화곡동,\N,1150059300,화곡8동,115003115011,초록마을로
S0119407,한식,1150010300,서울특별시,강서구,화곡동,\N,1150059300,화곡8동,115003115011,초록마을로
S0119409,돈까스/일식,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119410,카페/디저트,1153010200,서울특별시,구로구,구로동,\N,1153054000,구로3동,115304148327,디지털로26길
S0119411,한식,4127110400,경기도,안산시 상록구,본오동,\N,4127156000,본오3동,412713190003,각골로
S0119413,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119414,분식,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119418,중식,4421010100,충청남도,서산시,읍내동,\N,4421051000,부춘동,442103254060,부춘1로
S0119425,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343103,동일로522번길
S0119426,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343103,동일로522번길
S0119427,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411504343103,동일로522번길
S0119429,돈까스/일식,4115011300,경기도,의정부시,산곡동,\N,4115057300,송산1동,411503352504,세석로
S0119430,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0119431,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0119437,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119438,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119439,배달전문업체,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0119440,배달전문업체,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181019,부용로
S0119441,찜탕,4146125023,경기도,용인시 처인구,포곡읍,둔전리,4146125000,포곡읍,414614409896,포곡로118번길
S0119443,치킨,4119010900,경기도,부천시,상동,\N,4119074400,상동,411904352244,상이로39번길
S0119446,돈까스/일식,4723010200,경상북도,영천시,망정동,\N,4723051000,동부동,472304730194,망정1길
S0119447,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343200,시민로143번길
S0119448,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343200,시민로143번길
S0119450,회,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503000136,호국로
S0119451,돈까스/일식,1147010300,서울특별시,양천구,신월동,\N,1147060000,신월5동,114703005067,월정로
S0119452,돈까스/일식,1147010300,서울특별시,양천구,신월동,\N,1147060000,신월5동,114703005067,월정로
S0119454,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0119455,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0119456,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0119457,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0119458,족발/보쌈,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411504343265,신흥로354번길
S0119459,치킨,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471503306005,김천로
S0119463,치킨,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343287,용민로7번길
S0119465,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119466,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
S0119467,치킨,4115011000,경기도,의정부시,가능동,\N,4115059500,가능동,411503181037,의정로
S0119468,치킨,4115010200,경기도,의정부시,호원동,\N,4115054500,호원1동,411503215066,평화로
S0119470,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0119475,회,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343415,평화로542번길
S0119476,회,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343415,평화로542번길
S0119477,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343147,범골로158번길
S0119479,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181033,오목로
S0119481,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119482,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119483,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119484,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119485,중식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119493,분식,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343357,충의로57번길
S0119494,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
S0119495,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
S0119496,분식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181060,시민로
S0119498,돈까스/일식,1162010100,서울특별시,관악구,봉천동,\N,1162060500,은천동,116204160426,봉천로31길
S0119499,야식,4117110100,경기도,안양시 만안구,안양동,\N,4117151000,안양1동,411714346299,장내로139번길
S0119500,야식,4117110100,경기도,안양시 만안구,안양동,\N,4117151000,안양1동,411714346299,장내로139번길
S0119501,족발/보쌈,4421010200,충청남도,서산시,동문동,\N,4421053500,동문2동,442103254132,율지8로
S0119502,족발/보쌈,4421010200,충청남도,서산시,동문동,\N,4421053500,동문2동,442103254132,율지8로
S0119503,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119504,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119505,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119506,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119507,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119508,야식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343199,시민로132번길
S0119510,돈까스/일식,4715011400,경상북도,김천시,부곡동,\N,4715059500,대곡동,471504718423,부곡맛고을1길
S0119515,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119516,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119517,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411503181035,용민로
S0119521,한식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103254229,호수공원8로
S0119522,치킨,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190020,도매시장로
S0119524,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343538,용민로182번길
S0119525,돈까스/일식,4315011100,충청북도,제천시,하소동,\N,4315056000,용두동,431503239075,하소로
S0119526,치킨,4115011000,경기도,의정부시,가능동,\N,4115061500,흥선동,411503181057,흥선로
S0119527,한식,1147010300,서울특별시,양천구,신월동,\N,1147056000,신월1동,114703005063,곰달래로
S0119528,도시락,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411503000001,동일로
S0119529,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119530,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119531,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411503181033,오목로
S0119532,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181039,장곡로
S0119533,찜탕,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503181039,장곡로
S0119534,야식,1154510100,서울특별시,금천구,가산동,\N,1154551000,가산동,115453117003,가산로
S0119536,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119537,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119538,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119539,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119540,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119541,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119542,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119543,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119544,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119545,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119546,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119547,돈까스/일식,4723010300,경상북도,영천시,야사동,\N,4723051000,동부동,\N,\N
S0119548,카페/디저트,4161025027,경기도,광주시,오포읍,양벌리,4161025000,오포읍,416103211017,양벌로
S0119551,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343117,둔야로45번길
S0119552,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343117,둔야로45번길
S0119553,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119554,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119555,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119556,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119557,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119558,패스트푸드,4115010400,경기도,의정부시,신곡동,\N,4115056700,신곡1동,411503000001,동일로
S0119560,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504855276,범골로63번길
S0119561,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504855276,범골로63번길
S0119562,카페/디저트,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504855276,범골로63번길
S0119563,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343417,평화로552번길
S0119564,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343417,평화로552번길
S0119565,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343417,평화로552번길
S0119566,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343417,평화로552번길
S0119569,돈까스/일식,4715010800,경상북도,김천시,신음동,\N,4715057500,대신동,471504718421,부거리길
S0119575,분식,1150010300,서울특별시,강서구,화곡동,\N,1150054000,화곡1동,115003000009,가로공원로
S0119576,한식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343140,범골로107번길
S0119580,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119581,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119582,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411503181017,범골로
S0119587,카페/디저트,4719010100,경상북도,구미시,원평동,\N,4719053500,원평동,471903304010,문화로
S0119607,족발/보쌈,4719011000,경상북도,구미시,송정동,\N,4719051000,송정동,471904724579,신시로16길
S0119614,도시락,4719011100,경상북도,구미시,신평동,\N,4719059000,신평1동,471904724875,칠성로6길
S0119615,찜탕,4719010900,경상북도,구미시,형곡동,\N,4719058200,형곡1동,471903308042,신시로
S0119616,회,4719012800,경상북도,구미시,옥계동,\N,4719069000,양포동,471904724397,산호대로27길
S0119617,돈까스/일식,4719010100,경상북도,구미시,원평동,\N,4719053500,원평동,471904724072,구미중앙로27길
S0119618,족발/보쌈,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181039,장곡로
S0119621,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343197,시민로122번길
S0119622,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343197,시민로122번길
S0119623,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343197,시민로122번길
S0119624,아시안/양식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343197,시민로122번길
S0119626,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119627,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119628,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119629,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119630,분식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343196,시민로121번길
S0119631,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343461,호국로1310번길
S0119632,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343461,호국로1310번길
S0119634,족발/보쌈,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343461,호국로1310번길
S0119637,카페/디저트,4127110200,경기도,안산시 상록구,이동,\N,4127151500,이동,412713190010,광덕1로
S0119640,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0119641,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0119642,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0119643,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0119644,치킨,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411503181049,추동로
S0119650,카페/디저트,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343284,용민로21번길
S0119651,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119652,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119653,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119654,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119655,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119656,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119657,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119658,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119659,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119660,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119661,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119662,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119663,한식,5013010100,제주특별자치도,서귀포시,서귀동,\N,5013054000,천지동,501304850399,서문로29번길
S0119664,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
S0119665,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
S0119666,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
S0119667,도시락,4115010300,경기도,의정부시,장암동,\N,4115056100,장암동,411503181055,회룡로
S0119668,돈까스/일식,4421010900,충청남도,서산시,예천동,\N,4421055000,석남동,442103352393,예천5로
S0119669,돈까스/일식,4723010500,경상북도,영천시,문외동,\N,4723052000,중앙동,472304730612,중앙동1길
S0119673,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119674,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119675,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119676,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119677,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119678,야식,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343342,청사로47번길
S0119679,배달전문업체,4817013200,경상남도,진주시,호탄동,\N,4817074000,가호동,481704797666,호탄길
S0119680,심부름,4117110100,경기도,안양시 만안구,안양동,\N,4117156000,안양6동,411713182005,문예로
S0119681,돈까스/일식,4717034021,경상북도,안동시,풍천면,갈전리,4717034000,풍천면,471704853929,풍요4길
S0119685,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0119686,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0119687,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0119688,야식,4115010400,경기도,의정부시,신곡동,\N,4115056800,신곡2동,411504343162,부용로214번길
S0119689,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119690,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057800,송산3동,411504343540,오목로225번길
S0119694,야식,4127110400,경기도,안산시 상록구,본오동,\N,4127154000,본오1동,412714370490,충장로3길
S0119695,피자,4115010500,경기도,의정부시,용현동,\N,4115057300,송산1동,411504343277,오목로18번길
S0119697,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
S0119698,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
S0119699,한식,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411504343463,호국로1331번길
S0119702,치킨,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343435,하금로4번길
S0119703,치킨,4115010900,경기도,의정부시,금오동,\N,4115058000,자금동,411504343435,하금로4번길
S0119704,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119705,찜탕,4115010100,경기도,의정부시,의정부동,\N,4115051000,의정부1동,411503215066,평화로
S0119710,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343291,용현로122번길
S0119711,카페/디저트,4115010600,경기도,의정부시,민락동,\N,4115057600,송산2동,411504343291,용현로122번길
S0119715,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
S0119716,돈까스/일식,4115010100,경기도,의정부시,의정부동,\N,4115052000,의정부2동,411504343254,신흥로239번길
S0119719,치킨,1153010200,서울특별시,구로구,구로동,\N,1153056000,구로5동,115304148018,가마산로27길
